seqnames	start	end	width	strand	score	signalValue	pValue	qValue	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
4460	chr20	63519852	63520162	311	*	41	4.38281	7.62538	4.18746	Verma_TET1_macs2_peak_8733	79144	63520765	63522206	1442	+	602	upstream	602	PPDPF
4461	chr20	63658153	63658643	491	*	79	5.56052	11.9184	7.90166	Verma_TET1_macs2_peak_8737	100533107	63659300	63698684	39385	+	656	upstream	656	RTEL1-TNFRSF6B
4462	chr20	63658153	63658643	491	*	79	5.56052	11.9184	7.90166	Verma_TET1_macs2_peak_8737	50861	63639705	63657682	17978	-	470	upstream	470	STMN3
4463	chr20	63658153	63658643	491	*	79	5.56052	11.9184	7.90166	Verma_TET1_macs2_peak_8737	51750	63657810	63696253	38444	+	0	inside	342	RTEL1
4464	chr20	63865163	63865540	378	*	48	4.35355	8.45612	4.87135	Verma_TET1_macs2_peak_8738	7165	63865228	63891545	26318	+	0	overlapStart	0	TPD52L2
4465	chr20	63894683	63894888	206	*	33	3.99726	6.63491	3.36957	Verma_TET1_macs2_peak_8739	80331	63895126	63936031	40906	+	237	upstream	237	DNAJC5
4466	chr20	63941908	63942449	542	*	55	4.71718	9.18792	5.50963	Verma_TET1_macs2_peak_8740	100302137	63941465	63941544	80	-	363	upstream	363	MIR1914
4467	chr20	64080131	64080312	182	*	37	4.27607	7.14283	3.79318	Verma_TET1_macs2_peak_8742	10287	64073181	64079988	6808	-	142	upstream	142	RGS19
4468	chr21	5154310	5154619	310	*	33	4.4459	6.59542	3.33465	Verma_TET1_macs2_peak_8748	102724159	5130871	5154658	23788	-	0	inside	38	LOC102724159
4469	chr21	7430492	7431060	569	*	109	8.39158	15.2182	10.9467	Verma_TET1_macs2_peak_8792	102724951	7430659	7468875	38217	+	0	overlapStart	0	LOC102724951
4470	chr21	7744721	7745241	521	*	51	4.69746	8.82946	5.18734	Verma_TET1_macs2_peak_8801	102723553	7744962	34416961	26672000	+	0	overlapStart	0	SMIM11B
4471	chr21	8196202	8197044	843	*	96	5.2432	13.8141	9.63848	Verma_TET1_macs2_peak_8805	100507412	8197620	8454792	257173	+	575	upstream	575	LOC100507412
4472	chr21	8197295	8197534	240	*	21	2.76622	5.05231	2.14912	Verma_TET1_macs2_peak_8806	100507412	8197620	8454792	257173	+	85	upstream	85	LOC100507412
4473	chr21	8204946	8205331	386	*	185	2.2391	23.2371	18.5624	Verma_TET1_macs2_peak_8808	102465433	8205315	8432621	227307	+	0	overlapStart	0	MIR6724-1
4474	chr21	8205644	8206101	458	*	155	2.35384	20.0264	15.5147	Verma_TET1_macs2_peak_8809	102465433	8205315	8432621	227307	+	0	inside	328	MIR6724-1
4475	chr21	8207120	8207579	460	*	219	2.52506	26.7559	21.9435	Verma_TET1_macs2_peak_8812	100500862	8208473	8987178	778706	+	893	upstream	893	MIR3648-1
4476	chr21	13980222	13980425	204	*	26	4.07541	5.74118	2.66695	Verma_TET1_macs2_peak_8908	110091776	13909574	13979911	70338	-	310	upstream	310	LOC110091776
4477	chr21	13980222	13980425	204	*	26	4.07541	5.74118	2.66695	Verma_TET1_macs2_peak_8908	391267	13937946	13980437	42492	-	0	inside	11	ANKRD20A11P
4478	chr21	14383237	14383472	236	*	23	3.22281	5.35798	2.39159	Verma_TET1_macs2_peak_8911	6782	14371115	14383484	12370	-	0	inside	11	HSPA13
4479	chr21	17512925	17513235	311	*	48	4.31992	8.38707	4.82705	Verma_TET1_macs2_peak_8912	1525	17513043	17593579	80537	+	0	overlapStart	0	CXADR
4480	chr21	17513437	17513654	218	*	45	4.43649	8.02213	4.51249	Verma_TET1_macs2_peak_8913	1525	17513043	17593579	80537	+	0	inside	393	CXADR
4481	chr21	17819072	17819450	379	*	63	5.59406	10.1249	6.31616	Verma_TET1_macs2_peak_8914	54149	17788974	17819386	30413	-	0	overlapStart	0	C21orf91
4482	chr21	25607261	25607797	537	*	122	7.83114	16.6134	12.2646	Verma_TET1_macs2_peak_8915	54148	25585656	25607517	21862	-	0	overlapStart	0	MRPL39
4483	chr21	25639617	25639872	256	*	40	4.60687	7.43144	4.01917	Verma_TET1_macs2_peak_8916	58494	25639258	25717562	78305	+	0	inside	358	JAM2
4484	chr21	25734893	25735408	516	*	83	5.45674	12.4554	8.3831	Verma_TET1_macs2_peak_8917	2551	25734570	25772460	37891	+	0	inside	322	GABPA
4485	chr21	25734893	25735408	516	*	83	5.45674	12.4554	8.3831	Verma_TET1_macs2_peak_8917	522	25716503	25735673	19171	-	0	inside	264	ATP5PF
4486	chr21	26845360	26845747	388	*	48	4.78357	8.35345	4.80337	Verma_TET1_macs2_peak_8919	9510	26835755	26845409	9655	-	0	overlapStart	0	ADAMTS1
4487	chr21	29024540	29024872	333	*	64	5.51219	10.3426	6.49638	Verma_TET1_macs2_peak_8921	10600	29024629	29054488	29860	+	0	overlapStart	0	USP16
4488	chr21	29073490	29073916	427	*	275	8.85919	32.5573	27.5903	Verma_TET1_macs2_peak_8922	10694	29055805	29073797	17993	-	0	overlapStart	0	CCT8
4489	chr21	32279026	32279299	274	*	48	4.78357	8.35345	4.80337	Verma_TET1_macs2_peak_8925	54069	32268228	32279049	10822	-	0	overlapStart	0	MIS18A
4490	chr21	32611661	32611914	254	*	42	4.59349	7.70732	4.23927	Verma_TET1_macs2_peak_8927	110091775	32572238	32612281	40044	-	0	inside	366	CFAP298-TCP10L
4491	chr21	32612352	32612805	454	*	66	5.04764	10.5196	6.64822	Verma_TET1_macs2_peak_8928	110091775	32572238	32612281	40044	-	70	upstream	70	CFAP298-TCP10L
4492	chr21	32612352	32612805	454	*	66	5.04764	10.5196	6.64822	Verma_TET1_macs2_peak_8928	56683	32592079	32612603	20525	-	0	overlapStart	0	CFAP298
4493	chr21	32727991	32728275	285	*	65	4.81596	10.374	6.52652	Verma_TET1_macs2_peak_8929	100506215	32728097	32746781	18685	+	0	overlapStart	0	PAXBP1-AS1
4494	chr21	32727991	32728275	285	*	65	4.81596	10.374	6.52652	Verma_TET1_macs2_peak_8929	8867	32628759	32728048	99290	-	0	overlapStart	0	SYNJ1
4495	chr21	32771969	32772152	184	*	64	4.63279	10.2979	6.47227	Verma_TET1_macs2_peak_8930	94104	32733899	32771792	37894	-	176	upstream	176	PAXBP1
4496	chr21	33025135	33025380	246	*	65	5.35411	10.4132	6.55824	Verma_TET1_macs2_peak_8932	10215	33025935	33029185	3251	+	554	upstream	554	OLIG2
4497	chr21	33324801	33325019	219	*	21	2.76622	5.05231	2.14912	Verma_TET1_macs2_peak_8934	3454	33324429	33359864	35436	+	0	inside	371	IFNAR1
4498	chr21	33542833	33543313	481	*	92	6.80969	13.443	9.28844	Verma_TET1_macs2_peak_8939	6651	33543038	33577514	34477	+	0	overlapStart	0	SON
4499	chr21	33641546	33642260	715	*	89	6.58124	13.0394	8.92513	Verma_TET1_macs2_peak_8940	6453	33642400	33899861	257462	+	139	upstream	139	ITSN1
4500	chr21	33642476	33642673	198	*	57	5.20596	9.43924	5.71508	Verma_TET1_macs2_peak_8941	6453	33642400	33899861	257462	+	0	inside	75	ITSN1
4501	chr21	33643560	33643751	192	*	37	4.94746	7.12306	3.77654	Verma_TET1_macs2_peak_8942	9946	33589341	33643926	54586	-	0	inside	174	CRYZL1
4502	chr21	33931185	33931603	419	*	44	3.45777	7.91652	4.42877	Verma_TET1_macs2_peak_8944	539	33584687	33931607	346921	-	0	inside	3	ATP5PO
4503	chr21	34615133	34615427	295	*	98	7.92538	14.0202	9.83329	Verma_TET1_macs2_peak_8946	1827	34513142	34615113	101972	-	19	upstream	19	RCAN1
4504	chr21	36319900	36320131	232	*	17	2.6279	4.53714	1.79284	Verma_TET1_macs2_peak_8949	23515	36320189	36386148	65960	+	57	upstream	57	MORC3
4505	chr21	37006174	37006409	236	*	65	5.5507	10.4119	6.55824	Verma_TET1_macs2_peak_8955	53820	37006150	37019662	13513	+	0	inside	23	RIPPLY3
4506	chr21	37072834	37073015	182	*	23	3.22281	5.35798	2.39159	Verma_TET1_macs2_peak_8957	51227	37059170	37073170	14001	-	0	inside	154	PIGP
4507	chr21	37072834	37073015	182	*	23	3.22281	5.35798	2.39159	Verma_TET1_macs2_peak_8957	7267	37073226	37203112	129887	+	210	upstream	210	TTC3
4508	chr21	37267293	37267554	262	*	58	4.92928	9.60335	5.84955	Verma_TET1_macs2_peak_8959	10311	37223420	37267919	44500	-	0	inside	364	VPS26C
4509	chr21	37267692	37267872	181	*	18	3.20322	4.70614	1.88907	Verma_TET1_macs2_peak_8960	10311	37223420	37267919	44500	-	0	inside	46	VPS26C
4510	chr21	38805416	38805622	207	*	30	3.79126	6.25141	3.07542	Verma_TET1_macs2_peak_8964	2114	38805183	38824955	19773	+	0	inside	232	ETS2
4511	chr21	39313067	39313259	193	*	82	6.66885	12.3598	8.29702	Verma_TET1_macs2_peak_8966	103091865	39313935	39314962	1028	+	675	upstream	675	BRWD1-AS2
4512	chr21	39313635	39313927	293	*	96	6.3003	13.7761	9.60255	Verma_TET1_macs2_peak_8967	103091865	39313935	39314962	1028	+	7	upstream	7	BRWD1-AS2
4513	chr21	39314106	39314366	261	*	76	5.22937	11.6037	7.61868	Verma_TET1_macs2_peak_8968	103091865	39313935	39314962	1028	+	0	inside	170	BRWD1-AS2
4514	chr21	39349293	39349667	375	*	45	4.43649	8.02213	4.51249	Verma_TET1_macs2_peak_8970	3150	39342315	39349647	7333	-	0	overlapStart	0	HMGN1
4515	chr21	42878963	42879163	201	*	45	4.43649	8.02213	4.51249	Verma_TET1_macs2_peak_8980	4731	42879644	42913304	33661	+	480	upstream	480	NDUFV3
4516	chr21	43077159	43077501	343	*	37	4.92488	7.08744	3.74934	Verma_TET1_macs2_peak_8983	102724560	6445433	43076943	36631511	-	215	upstream	215	CBSL
4517	chr21	43077159	43077501	343	*	37	4.92488	7.08744	3.74934	Verma_TET1_macs2_peak_8983	875	6444869	43076378	36631510	-	780	upstream	780	CBS
4518	chr21	43776046	43776226	181	*	18	2.7881	4.59863	1.80084	Verma_TET1_macs2_peak_8987	1476	43772511	43776445	3935	-	0	inside	218	CSTB
4519	chr21	43776695	43776944	250	*	25	3.96557	5.56486	2.52887	Verma_TET1_macs2_peak_8988	1476	43772511	43776445	3935	-	249	upstream	249	CSTB
4520	chr21	44107401	44107616	216	*	40	4.81639	7.48364	4.05939	Verma_TET1_macs2_peak_8990	5822	44107373	44131181	23809	+	0	inside	27	PWP2
4521	chr21	44339381	44339594	214	*	57	4.43137	9.53076	5.78571	Verma_TET1_macs2_peak_8993	755	44328944	44339402	10459	-	0	overlapStart	0	CFAP410
4522	chr21	44696860	44697338	479	*	37	3.85431	7.14403	3.79398	Verma_TET1_macs2_peak_8995	386685	44697172	44698044	873	+	0	overlapStart	0	KRTAP10-12
4523	chr21	44711710	44711890	181	*	30	3.63782	6.20097	3.03359	Verma_TET1_macs2_peak_8997	54084	44497893	44711572	213680	-	137	upstream	137	TSPEAR
4524	chr21	44801904	44802249	346	*	49	3.9776	8.48808	4.90043	Verma_TET1_macs2_peak_8998	101928689	44802577	44804717	2141	+	327	upstream	327	LINC01424
4525	chr21	44801904	44802249	346	*	49	3.9776	8.48808	4.90043	Verma_TET1_macs2_peak_8998	7327	44768580	44801826	33247	-	77	upstream	77	UBE2G2
4526	chr21	45287692	45287993	302	*	88	6.75038	12.915	8.80887	Verma_TET1_macs2_peak_8999	23275	45263928	45287898	23971	-	0	overlapStart	0	POFUT2
4527	chr21	45287692	45287993	302	*	88	6.75038	12.915	8.80887	Verma_TET1_macs2_peak_8999	642852	45288050	45297806	9757	+	56	upstream	56	LINC00205
4528	chr21	46286199	46286777	579	*	84	6.09273	12.5597	8.47939	Verma_TET1_macs2_peak_9005	54059	46286342	46297751	11410	+	0	overlapStart	0	YBEY
4529	chr21	46286199	46286777	579	*	84	6.09273	12.5597	8.47939	Verma_TET1_macs2_peak_9005	8888	46235133	46286297	51165	-	0	overlapStart	0	MCM3AP
4530	chr21	46324138	46324408	271	*	28	3.42424	5.99714	2.87768	Verma_TET1_macs2_peak_9008	5116	46324141	46445769	121629	+	0	overlapStart	0	PCNT
4531	chr21	46324138	46324408	271	*	28	3.42424	5.99714	2.87768	Verma_TET1_macs2_peak_9008	54058	46300181	46323875	23695	-	262	upstream	262	C21orf58
4532	chr22	17159388	17159695	308	*	33	3.62567	6.66034	3.3896	Verma_TET1_macs2_peak_9012	100130717	17159384	17165445	6062	+	0	inside	3	HDHD5-AS1
4533	chr22	17266968	17267148	181	*	42	4.97939	7.7498	4.27766	Verma_TET1_macs2_peak_9016	27442	17256859	17266733	9875	-	234	upstream	234	CECR3
4534	chr22	18077715	18077895	181	*	42	4.76678	7.70237	4.23927	Verma_TET1_macs2_peak_9021	51807	18078015	18146554	68540	+	119	upstream	119	TUBA8
4535	chr22	18077715	18077895	181	*	42	4.76678	7.70237	4.23927	Verma_TET1_macs2_peak_9021	55670	18077920	18105396	27477	+	24	upstream	24	PEX26
4536	chr22	18527981	18528242	262	*	26	3.11611	5.73379	2.66695	Verma_TET1_macs2_peak_9026	728229	18527802	18530573	2772	+	0	inside	178	TMEM191B
4537	chr22	18578506	18578724	219	*	31	4.47547	6.37783	3.18823	Verma_TET1_macs2_peak_9029	728233	18533646	18577968	44323	-	537	upstream	537	PI4KAP1
4538	chr22	18846449	18846798	350	*	76	5.22937	11.6037	7.61868	Verma_TET1_macs2_peak_9036	102725072	18846811	18861049	14239	+	12	upstream	12	LOC102725072
4539	chr22	18846902	18847114	213	*	36	3.77197	6.9713	3.64488	Verma_TET1_macs2_peak_9037	102725072	18846811	18861049	14239	+	0	inside	90	LOC102725072
4540	chr22	19122562	19122782	221	*	40	4.60687	7.43144	4.01917	Verma_TET1_macs2_peak_9041	9993	19036282	19122454	86173	-	107	upstream	107	DGCR2
4541	chr22	19179026	19179206	181	*	39	4.05637	7.28652	3.91201	Verma_TET1_macs2_peak_9042	6576	19175581	19178739	3159	-	286	upstream	286	SLC25A1
4542	chr22	19432025	19432287	263	*	49	4.13558	8.57213	4.96773	Verma_TET1_macs2_peak_9043	64976	19431902	19436075	4174	+	0	inside	122	MRPL40
4543	chr22	19478842	19479385	544	*	46	4.53023	8.19959	4.66878	Verma_TET1_macs2_peak_9045	7353	19449911	19479202	29292	-	0	overlapStart	0	UFD1
4544	chr22	19478842	19479385	544	*	46	4.53023	8.19959	4.66878	Verma_TET1_macs2_peak_9045	8318	19479457	19520612	41156	+	71	upstream	71	CDC45
4545	chr22	19479810	19480020	211	*	37	4.58546	7.10344	3.76042	Verma_TET1_macs2_peak_9046	7353	19449911	19479202	29292	-	607	upstream	607	UFD1
4546	chr22	19479810	19480020	211	*	37	4.58546	7.10344	3.76042	Verma_TET1_macs2_peak_9046	8318	19479457	19520612	41156	+	0	inside	352	CDC45
4547	chr22	19854712	19855033	322	*	68	5.17444	10.7767	6.87546	Verma_TET1_macs2_peak_9048	54584	19783223	19854939	71717	-	0	overlapStart	0	GNB1L
4548	chr22	19854712	19855033	322	*	68	5.17444	10.7767	6.87546	Verma_TET1_macs2_peak_9048	79680	19846138	19854896	8759	-	0	overlapStart	0	RTL10
4549	chr22	20016827	20017036	210	*	74	5.66847	11.3723	7.41116	Verma_TET1_macs2_peak_9049	128989	20017014	20067164	50151	+	0	overlapStart	0	TANGO2
4550	chr22	20016827	20017036	210	*	74	5.66847	11.3723	7.41116	Verma_TET1_macs2_peak_9049	421	19969896	20016823	46928	-	3	upstream	3	ARVCF
4551	chr22	20079527	20079801	275	*	35	4.4263	6.83888	3.54426	Verma_TET1_macs2_peak_9050	54487	20080232	20111877	31646	+	430	upstream	430	DGCR8
4552	chr22	20319698	20319905	208	*	37	3.85431	7.14403	3.79398	Verma_TET1_macs2_peak_9055	85359	20314238	20320080	5843	-	0	inside	174	DGCR6L
4553	chr22	20689470	20689759	290	*	68	4.81974	10.7157	6.82574	Verma_TET1_macs2_peak_9056	266697	20690031	20691317	1287	+	271	upstream	271	POM121L4P
4554	chr22	20979642	20979960	319	*	44	4.3872	7.92824	4.44011	Verma_TET1_macs2_peak_9060	8216	20979462	20999032	19571	+	0	inside	179	LZTR1
4555	chr22	21001834	21002391	558	*	109	5.10225	15.2482	10.9757	Verma_TET1_macs2_peak_9061	439931	21001886	21010342	8457	+	0	overlapStart	0	THAP7-AS1
4556	chr22	21001834	21002391	558	*	109	5.10225	15.2482	10.9757	Verma_TET1_macs2_peak_9061	80764	20999104	21002196	3093	-	0	overlapStart	0	THAP7
4557	chr22	21103005	21103206	202	*	33	4.4459	6.59542	3.33465	Verma_TET1_macs2_peak_9062	400892	21103016	21122285	19270	+	0	overlapStart	0	BCRP2
4558	chr22	21416352	21416566	215	*	13	3.06233	3.89412	1.32524	Verma_TET1_macs2_peak_9069	23119	21417371	21451463	34093	+	804	upstream	804	HIC2
4559	chr22	21416647	21417252	606	*	145	8.8918	18.9748	14.5146	Verma_TET1_macs2_peak_9070	23119	21417371	21451463	34093	+	118	upstream	118	HIC2
4560	chr22	21517713	21518362	650	*	64	5.51219	10.3426	6.49638	Verma_TET1_macs2_peak_9076	375133	21473000	21517533	44534	-	179	upstream	179	PI4KAP2
4561	chr22	21548769	21549094	326	*	17	3.19781	4.49765	1.78134	Verma_TET1_macs2_peak_9077	7332	21549447	21624034	74588	+	352	upstream	352	UBE2L3
4562	chr22	21982516	21982950	435	*	64	5.51219	10.3426	6.49638	Verma_TET1_macs2_peak_9081	8940	21957025	21982816	25792	-	0	overlapStart	0	TOP3B
4563	chr22	22298280	22298514	235	*	14	2.437	4.04796	1.45319	Verma_TET1_macs2_peak_9083	96610	22298124	22329122	30999	+	0	inside	155	BMS1P20
4564	chr22	22644421	22644655	235	*	60	3.8727	9.83999	6.06115	Verma_TET1_macs2_peak_9086	25812	22630546	22644473	13928	-	0	overlapStart	0	POM121L1P
4565	chr22	22644421	22644655	235	*	60	3.8727	9.83999	6.06115	Verma_TET1_macs2_peak_9086	91227	22644475	22647903	3429	+	0	overlapStart	0	GGTLC2
4566	chr22	23716970	23717233	264	*	26	3.65358	5.75178	2.66695	Verma_TET1_macs2_peak_9091	91316	23638487	23717356	78870	-	0	inside	122	GUSBP11
4567	chr22	24251204	24251425	222	*	19	3.02139	4.7442	1.91638	Verma_TET1_macs2_peak_9105	29774	24251828	24265525	13698	+	402	upstream	402	POM121L9P
4568	chr22	24555323	24555925	603	*	137	8.70768	18.145	13.724	Verma_TET1_macs2_peak_9108	2678	24556007	24629005	72999	+	81	upstream	81	GGT1
4569	chr22	24555323	24555925	603	*	137	8.70768	18.145	13.724	Verma_TET1_macs2_peak_9108	6634	24555958	24609980	54023	+	32	upstream	32	SNRPD3
4570	chr22	24555323	24555925	603	*	137	8.70768	18.145	13.724	Verma_TET1_macs2_peak_9108	83606	24540423	24555935	15513	-	0	inside	9	GUCD1
4571	chr22	24952169	24952603	435	*	115	7.17536	15.886	11.5798	Verma_TET1_macs2_peak_9114	85379	24952730	25197448	244719	+	126	upstream	126	KIAA1671
4572	chr22	24952842	24953117	276	*	48	4.31992	8.38707	4.82705	Verma_TET1_macs2_peak_9115	85379	24952730	25197448	244719	+	0	inside	111	KIAA1671
4573	chr22	26483476	26483846	371	*	54	4.54728	9.16094	5.48356	Verma_TET1_macs2_peak_9118	402055	26483877	26494658	10782	+	30	upstream	30	SRRD
4574	chr22	26483476	26483846	371	*	54	4.54728	9.16094	5.48356	Verma_TET1_macs2_peak_9118	89781	26443423	26483837	40415	-	0	overlapStart	0	HPS4
4575	chr22	26645317	26645594	278	*	32	3.91455	6.48181	3.24743	Verma_TET1_macs2_peak_9119	440823	26646411	26676475	30065	+	816	upstream	816	MIAT
4576	chr22	26673040	26673256	217	*	34	4.18563	6.70437	3.42857	Verma_TET1_macs2_peak_9121	102724827	26672747	26780893	108147	+	0	inside	292	MIATNB
4577	chr22	28742201	28742399	199	*	45	4.32655	8.10544	4.58132	Verma_TET1_macs2_peak_9127	11200	28687743	28742422	54680	-	0	inside	22	CHEK2
4578	chr22	28742201	28742399	199	*	45	4.32655	8.10544	4.58132	Verma_TET1_macs2_peak_9127	150274	28742039	28757515	15477	+	0	inside	161	HSCB
4579	chr22	29268051	29268889	839	*	23	3.22281	5.35798	2.39159	Verma_TET1_macs2_peak_9131	2130	29268009	29300525	32517	+	0	inside	41	EWSR1
4580	chr22	29268051	29268889	839	*	23	3.22281	5.35798	2.39159	Verma_TET1_macs2_peak_9131	25807	29259872	29268209	8338	-	0	overlapStart	0	RHBDD3
4581	chr22	29306393	29306952	560	*	39	3.82709	7.34635	3.96368	Verma_TET1_macs2_peak_9132	10634	29306582	29312785	6204	+	0	overlapStart	0	GAS2L1
4582	chr22	29766669	29766972	304	*	57	5.20596	9.43924	5.71508	Verma_TET1_macs2_peak_9136	29796	29767369	29770413	3045	+	396	upstream	396	UQCR10
4583	chr22	29766669	29766972	304	*	57	5.20596	9.43924	5.71508	Verma_TET1_macs2_peak_9136	55954	29730956	29767011	36056	-	0	inside	38	ZMAT5
4584	chr22	29838216	29838397	182	*	76	6.04925	11.6847	7.68855	Verma_TET1_macs2_peak_9137	84164	29788609	29838304	49696	-	0	overlapStart	0	ASCC2
4585	chr22	30667452	30668113	662	*	34	4.18563	6.70437	3.42857	Verma_TET1_macs2_peak_9142	150290	30652051	30667890	15840	-	0	overlapStart	0	DUSP18
4586	chr22	30694174	30694495	322	*	26	3.65358	5.75178	2.66695	Verma_TET1_macs2_peak_9143	23762	30693782	30907824	214043	+	0	inside	391	OSBP2
4587	chr22	31159833	31160181	349	*	49	4.89973	8.56036	4.95646	Verma_TET1_macs2_peak_9146	100500901	31160062	31160119	58	-	0	includeFeature	0	MIR3928
4588	chr22	31159833	31160181	349	*	49	4.89973	8.56036	4.95646	Verma_TET1_macs2_peak_9146	91445	31160182	31207019	46838	+	0	upstream	0	RNF185
4589	chr22	31212168	31212578	411	*	87	5.47268	12.8655	8.76245	Verma_TET1_macs2_peak_9147	3985	31212239	31280080	67842	+	0	overlapStart	0	LIMK2
4590	chr22	31346789	31347128	340	*	64	5.51219	10.3426	6.49638	Verma_TET1_macs2_peak_9149	23598	31325804	31346346	20543	-	442	upstream	442	PATZ1
4591	chr22	31346789	31347128	340	*	64	5.51219	10.3426	6.49638	Verma_TET1_macs2_peak_9149	54944	31346777	31348719	1943	+	0	inside	11	LINC01521
4592	chr22	31399309	31399832	524	*	29	2.95005	6.07958	2.94113	Verma_TET1_macs2_peak_9150	4733	31399604	31434452	34849	+	0	overlapStart	0	DRG1
4593	chr22	31661966	31662196	231	*	55	5.48828	9.2374	5.54438	Verma_TET1_macs2_peak_9151	23761	31618491	31662432	43942	-	0	inside	235	PISD
4594	chr22	31749980	31750221	242	*	27	3.2544	5.84634	2.75123	Verma_TET1_macs2_peak_9152	253143	31676256	31750140	73885	-	0	overlapStart	0	PRR14L
4595	chr22	31943929	31944375	447	*	66	5.2194	10.5121	6.6415	Verma_TET1_macs2_peak_9154	7533	31944522	31957603	13082	+	146	upstream	146	YWHAH
4596	chr22	32474295	32474648	354	*	26	4.07541	5.74118	2.66695	Verma_TET1_macs2_peak_9155	25793	32474676	32498829	24154	+	27	upstream	27	FBXO7
4597	chr22	32474726	32474925	200	*	38	4.17552	7.23912	3.86913	Verma_TET1_macs2_peak_9156	25793	32474676	32498829	24154	+	0	inside	49	FBXO7
4598	chr22	35399236	35399475	240	*	82	6.66885	12.3598	8.29702	Verma_TET1_macs2_peak_9164	4174	35400134	35425431	25298	+	658	upstream	658	MCM5
4599	chr22	35399818	35400035	218	*	49	4.89973	8.56036	4.95646	Verma_TET1_macs2_peak_9165	4174	35400134	35425431	25298	+	98	upstream	98	MCM5
4600	chr22	35400161	35400445	285	*	15	2.81996	4.1573	1.51442	Verma_TET1_macs2_peak_9166	4174	35400134	35425431	25298	+	0	inside	26	MCM5
4601	chr22	36388087	36388308	222	*	26	3.65358	5.75178	2.66695	Verma_TET1_macs2_peak_9171	4627	36281277	36388067	106791	-	19	upstream	19	MYH9
4602	chr22	36481396	36481576	181	*	40	4.81639	7.48364	4.05939	Verma_TET1_macs2_peak_9175	25828	36467046	36481640	14595	-	0	inside	63	TXN2
4603	chr22	36481681	36482001	321	*	66	6.25867	10.5072	6.6415	Verma_TET1_macs2_peak_9176	25828	36467046	36481640	14595	-	40	upstream	40	TXN2
4604	chr22	36482382	36482652	271	*	18	3.63162	4.60572	1.80717	Verma_TET1_macs2_peak_9177	25828	36467046	36481640	14595	-	741	upstream	741	TXN2
4605	chr22	36528949	36529194	246	*	53	4.79671	9.01911	5.35477	Verma_TET1_macs2_peak_9178	8664	36510855	36529184	18330	-	0	overlapStart	0	EIF3D
4606	chr22	36776140	36776659	520	*	23	3.22281	5.35798	2.39159	Verma_TET1_macs2_peak_9180	11020	36758202	36776256	18055	-	0	overlapStart	0	IFT27
4607	chr22	37018969	37019254	286	*	38	4.17552	7.23912	3.86913	Verma_TET1_macs2_peak_9181	4357	37019635	37029822	10188	+	380	upstream	380	MPST
4608	chr22	37052071	37052337	267	*	33	4.4459	6.59542	3.33465	Verma_TET1_macs2_peak_9182	79734	37051736	37063390	11655	+	0	inside	334	KCTD17
4609	chr22	37199003	37199242	240	*	52	5.0941	8.90292	5.25375	Verma_TET1_macs2_peak_9183	114904	37180166	37199385	19220	-	0	inside	142	C1QTNF6
